Year,ID,YoD
1981,A09,1991
1981,A14,1991
1981,I07,1993
1981,A53,1993
1981,I02,1994
1981,G24,1994
1981,I31,1995
1981,C05,1997
1981,I01,1997
1981,A25,1997
1981,A48,1997
1981,A57,1997
1981,A36,1998
1981,G16,1998
1981,R09,2000
1981,D07,2000
1981,H06,2000
1981,A23,2000
1981,I18,2000
1981,H03,2000
1981,R20,2000
1981,I38,2000
1981,G17,2001
1981,A08,2001
1981,G08,2001
1981,A45,2001
1981,I36,2002
1981,R02,2005
1981,G04,2006
1981,I15,2006
1981,D08,2006
1981,A59,2006
1981,C21,2007
1981,D15,2008
1981,I80,2008
1981,R07,2009
1981,G25,2009
1981,H08,2009
1981,G23,2011
1981,A51,2011
1981,A12,2012
1981,A28,2012
1981,A30,2013
1981,I11,2013
1981,C06,2013
1981,A11,2013
1981,A24,2013
1981,G29,2013
1981,G34,2013
1981,D10,2013
1981,C19,2013
1981,I82,2014
1981,I19,2015
1981,I63,2015
1981,W03,2017
1981,G49,2017
1981,B07,NA
1981,R05,NA
1981,G03,NA
1981,I17,NA
1981,G02,NA
1981,I20,NA
1981,R04,NA
1981,I22,NA
1981,R18,NA
1981,I16,NA
1981,R17,NA
1981,I12,NA
1981,I33,NA
1981,C10,NA
1981,D09,NA
1981,G20,NA
1981,H05,NA
1981,G27,NA
1981,A35,NA
1981,I13,NA
1981,I27,NA
1981,I35,NA
1981,A34,NA
1981,C08,NA
1981,D11,NA
1981,I26,NA
1981,G22,NA
1981,I21,NA
1981,R13,NA
1981,A42,NA
1981,I04,NA
1981,I24,NA
1981,I40,NA
1981,A43,NA
1981,G31,NA
1981,D12,NA
1981,I50,NA
1981,I54,NA
1981,A50,NA
1981,D13,NA
1981,G37,NA
1981,R22,NA
1981,C13,NA
1981,R23,NA
1981,I51,NA
1981,A52,NA
1981,G41,NA
1981,R24,NA
1981,H09,NA
1981,A54,NA
1981,I57,NA
1981,A56,NA
1981,D17,NA
1981,G48,NA
1981,I65,NA
1981,B14,NA
1981,G46,NA
1981,G50,NA
1981,I68,NA
1981,I69,NA
1981,G51,NA
1981,G52,NA
1981,I71,NA
1981,A62,NA
1981,G53,NA
1981,G54,NA
1981,R29,NA
1981,A64,NA
1981,G58,NA
1981,A67,NA
1981,A69,NA
1981,I83,NA
1981,C23,NA
1981,D19,NA
1981,R35,NA
1981,A70,NA
1981,A72,NA
1981,D20,NA
1981,G62,NA
1981,G63,NA
1981,I90,NA
1981,I92,NA
1981,R38,NA
1981,A73,NA
1981,G64,NA
1981,G65,NA
1981,G69,NA
1981,R39,NA
1981,R40,NA
1981,A75,NA
1981,H12,NA
1981,I104,NA
1981,I96,NA
1981,R41,NA
1981,I100,NA
1981,I99,NA
1981,C26,NA
1981,R48,NA
1981,G82,NA
1981,A88,NA
1981,R52,NA
1981,A96,NA
1981,G95,NA
1982,C04,1984
1982,A10,1984
1982,A02,1988
1982,G30,1989
1982,G18,1989
1982,G12,1989
1982,D03,1991
1982,A09,1991
1982,A14,1991
1982,I07,1993
1982,A53,1993
1982,I02,1994
1982,G24,1994
1982,I31,1995
1982,C05,1997
1982,I01,1997
1982,A25,1997
1982,A48,1997
1982,A57,1997
1982,A36,1998
1982,G16,1998
1982,R09,2000
1982,D07,2000
1982,H06,2000
1982,A23,2000
1982,I18,2000
1982,H03,2000
1982,R20,2000
1982,I38,2000
1982,G17,2001
1982,A08,2001
1982,G08,2001
1982,A45,2001
1982,I36,2002
1982,R02,2005
1982,G04,2006
1982,I15,2006
1982,D08,2006
1982,A59,2006
1982,C21,2007
1982,D15,2008
1982,I80,2008
1982,R07,2009
1982,G25,2009
1982,H08,2009
1982,G23,2011
1982,A51,2011
1982,A12,2012
1982,A28,2012
1982,A30,2013
1982,I11,2013
1982,C06,2013
1982,A11,2013
1982,A24,2013
1982,G29,2013
1982,G34,2013
1982,D10,2013
1982,C19,2013
1982,I82,2014
1982,I19,2015
1982,I63,2015
1982,W03,2017
1982,G49,2017
1982,B07,NA
1982,R05,NA
1982,G03,NA
1982,I17,NA
1982,G02,NA
1982,I20,NA
1982,R04,NA
1982,I22,NA
1982,R18,NA
1982,I16,NA
1982,R17,NA
1982,I12,NA
1982,I33,NA
1982,C10,NA
1982,D09,NA
1982,G20,NA
1982,H05,NA
1982,G27,NA
1982,A35,NA
1982,I13,NA
1982,I27,NA
1982,I35,NA
1982,A34,NA
1982,C08,NA
1982,D11,NA
1982,I26,NA
1982,G22,NA
1982,I21,NA
1982,R13,NA
1982,A42,NA
1982,I04,NA
1982,I24,NA
1982,I40,NA
1982,A43,NA
1982,G31,NA
1982,D12,NA
1982,I50,NA
1982,I54,NA
1982,A50,NA
1982,D13,NA
1982,G37,NA
1982,R22,NA
1982,C13,NA
1982,R23,NA
1982,I51,NA
1982,A52,NA
1982,G41,NA
1982,R24,NA
1982,H09,NA
1982,A54,NA
1982,I57,NA
1982,A56,NA
1982,D17,NA
1982,G48,NA
1982,I65,NA
1982,B14,NA
1982,G46,NA
1982,G50,NA
1982,I68,NA
1982,I69,NA
1982,G51,NA
1982,G52,NA
1982,I71,NA
1982,A62,NA
1982,G53,NA
1982,G54,NA
1982,R29,NA
1982,A64,NA
1982,G58,NA
1982,A67,NA
1982,A69,NA
1982,I83,NA
1982,C23,NA
1982,D19,NA
1982,R35,NA
1982,A70,NA
1982,A72,NA
1982,D20,NA
1982,G62,NA
1982,G63,NA
1982,I90,NA
1982,I92,NA
1982,R38,NA
1982,A73,NA
1982,G64,NA
1982,G65,NA
1982,G69,NA
1982,R39,NA
1982,R40,NA
1982,A75,NA
1982,H12,NA
1982,I104,NA
1982,I96,NA
1982,R41,NA
1982,I100,NA
1982,I99,NA
1982,C26,NA
1982,R48,NA
1982,G82,NA
1982,A88,NA
1982,R52,NA
1982,A96,NA
1982,G95,NA
1983,C04,1984
1983,A10,1984
1983,A02,1988
1983,G30,1989
1983,G18,1989
1983,G12,1989
1983,D03,1991
1983,A09,1991
1983,A14,1991
1983,I07,1993
1983,A53,1993
1983,I02,1994
1983,G24,1994
1983,I31,1995
1983,C05,1997
1983,I01,1997
1983,A25,1997
1983,A48,1997
1983,A57,1997
1983,A36,1998
1983,G16,1998
1983,R09,2000
1983,D07,2000
1983,H06,2000
1983,A23,2000
1983,I18,2000
1983,H03,2000
1983,R20,2000
1983,I38,2000
1983,G17,2001
1983,A08,2001
1983,G08,2001
1983,A45,2001
1983,I36,2002
1983,R02,2005
1983,G04,2006
1983,I15,2006
1983,D08,2006
1983,A59,2006
1983,C21,2007
1983,D15,2008
1983,I80,2008
1983,R07,2009
1983,G25,2009
1983,H08,2009
1983,G23,2011
1983,A51,2011
1983,A12,2012
1983,A28,2012
1983,A30,2013
1983,I11,2013
1983,C06,2013
1983,A11,2013
1983,A24,2013
1983,G29,2013
1983,G34,2013
1983,D10,2013
1983,C19,2013
1983,I82,2014
1983,I19,2015
1983,I63,2015
1983,W03,2017
1983,G49,2017
1983,B07,NA
1983,R05,NA
1983,G03,NA
1983,I17,NA
1983,G02,NA
1983,I20,NA
1983,R04,NA
1983,I22,NA
1983,R18,NA
1983,I16,NA
1983,R17,NA
1983,I12,NA
1983,I33,NA
1983,C10,NA
1983,D09,NA
1983,G20,NA
1983,H05,NA
1983,G27,NA
1983,A35,NA
1983,I13,NA
1983,I27,NA
1983,I35,NA
1983,A34,NA
1983,C08,NA
1983,D11,NA
1983,I26,NA
1983,G22,NA
1983,I21,NA
1983,R13,NA
1983,A42,NA
1983,I04,NA
1983,I24,NA
1983,I40,NA
1983,A43,NA
1983,G31,NA
1983,D12,NA
1983,I50,NA
1983,I54,NA
1983,A50,NA
1983,D13,NA
1983,G37,NA
1983,R22,NA
1983,C13,NA
1983,R23,NA
1983,I51,NA
1983,A52,NA
1983,G41,NA
1983,R24,NA
1983,H09,NA
1983,A54,NA
1983,I57,NA
1983,A56,NA
1983,D17,NA
1983,G48,NA
1983,I65,NA
1983,B14,NA
1983,G46,NA
1983,G50,NA
1983,I68,NA
1983,I69,NA
1983,G51,NA
1983,G52,NA
1983,I71,NA
1983,A62,NA
1983,G53,NA
1983,G54,NA
1983,R29,NA
1983,A64,NA
1983,G58,NA
1983,A67,NA
1983,A69,NA
1983,I83,NA
1983,C23,NA
1983,D19,NA
1983,R35,NA
1983,A70,NA
1983,A72,NA
1983,D20,NA
1983,G62,NA
1983,G63,NA
1983,I90,NA
1983,I92,NA
1983,R38,NA
1983,A73,NA
1983,G64,NA
1983,G65,NA
1983,G69,NA
1983,R39,NA
1983,R40,NA
1983,A75,NA
1983,H12,NA
1983,I104,NA
1983,I96,NA
1983,R41,NA
1983,I100,NA
1983,I99,NA
1983,C26,NA
1983,R48,NA
1983,G82,NA
1983,A88,NA
1983,R52,NA
1983,A96,NA
1983,G95,NA
1984,A02,1988
1984,G30,1989
1984,G18,1989
1984,G12,1989
1984,D03,1991
1984,A09,1991
1984,A14,1991
1984,I07,1993
1984,A53,1993
1984,I02,1994
1984,G24,1994
1984,I31,1995
1984,C05,1997
1984,I01,1997
1984,A25,1997
1984,A48,1997
1984,A57,1997
1984,A36,1998
1984,G16,1998
1984,R09,2000
1984,D07,2000
1984,H06,2000
1984,A23,2000
1984,I18,2000
1984,H03,2000
1984,R20,2000
1984,I38,2000
1984,G17,2001
1984,A08,2001
1984,G08,2001
1984,A45,2001
1984,I36,2002
1984,R02,2005
1984,G04,2006
1984,I15,2006
1984,D08,2006
1984,A59,2006
1984,C21,2007
1984,D15,2008
1984,I80,2008
1984,R07,2009
1984,G25,2009
1984,H08,2009
1984,G23,2011
1984,A51,2011
1984,A12,2012
1984,A28,2012
1984,A30,2013
1984,I11,2013
1984,C06,2013
1984,A11,2013
1984,A24,2013
1984,G29,2013
1984,G34,2013
1984,D10,2013
1984,C19,2013
1984,I82,2014
1984,I19,2015
1984,I63,2015
1984,W03,2017
1984,G49,2017
1984,B07,NA
1984,R05,NA
1984,G03,NA
1984,I17,NA
1984,G02,NA
1984,I20,NA
1984,R04,NA
1984,I22,NA
1984,R18,NA
1984,I16,NA
1984,R17,NA
1984,I12,NA
1984,I33,NA
1984,C10,NA
1984,D09,NA
1984,G20,NA
1984,H05,NA
1984,G27,NA
1984,A35,NA
1984,I13,NA
1984,I27,NA
1984,I35,NA
1984,A34,NA
1984,C08,NA
1984,D11,NA
1984,I26,NA
1984,G22,NA
1984,I21,NA
1984,R13,NA
1984,A42,NA
1984,I04,NA
1984,I24,NA
1984,I40,NA
1984,A43,NA
1984,G31,NA
1984,D12,NA
1984,I50,NA
1984,I54,NA
1984,A50,NA
1984,D13,NA
1984,G37,NA
1984,R22,NA
1984,C13,NA
1984,R23,NA
1984,I51,NA
1984,A52,NA
1984,G41,NA
1984,R24,NA
1984,H09,NA
1984,A54,NA
1984,I57,NA
1984,A56,NA
1984,D17,NA
1984,G48,NA
1984,I65,NA
1984,B14,NA
1984,G46,NA
1984,G50,NA
1984,I68,NA
1984,I69,NA
1984,G51,NA
1984,G52,NA
1984,I71,NA
1984,A62,NA
1984,G53,NA
1984,G54,NA
1984,R29,NA
1984,A64,NA
1984,G58,NA
1984,A67,NA
1984,A69,NA
1984,I83,NA
1984,C23,NA
1984,D19,NA
1984,R35,NA
1984,A70,NA
1984,A72,NA
1984,D20,NA
1984,G62,NA
1984,G63,NA
1984,I90,NA
1984,I92,NA
1984,R38,NA
1984,A73,NA
1984,G64,NA
1984,G65,NA
1984,G69,NA
1984,R39,NA
1984,R40,NA
1984,A75,NA
1984,H12,NA
1984,I104,NA
1984,I96,NA
1984,R41,NA
1984,I100,NA
1984,I99,NA
1984,C26,NA
1984,R48,NA
1984,G82,NA
1984,A88,NA
1984,R52,NA
1984,A96,NA
1984,G95,NA
1985,A02,1988
1985,G30,1989
1985,G18,1989
1985,G12,1989
1985,D03,1991
1985,A09,1991
1985,A14,1991
1985,I07,1993
1985,A53,1993
1985,I02,1994
1985,G24,1994
1985,I31,1995
1985,C05,1997
1985,I01,1997
1985,A25,1997
1985,A48,1997
1985,A57,1997
1985,A36,1998
1985,G16,1998
1985,R09,2000
1985,D07,2000
1985,H06,2000
1985,A23,2000
1985,I18,2000
1985,H03,2000
1985,R20,2000
1985,I38,2000
1985,G17,2001
1985,A08,2001
1985,G08,2001
1985,A45,2001
1985,I36,2002
1985,R02,2005
1985,G04,2006
1985,I15,2006
1985,D08,2006
1985,A59,2006
1985,C21,2007
1985,D15,2008
1985,I80,2008
1985,R07,2009
1985,G25,2009
1985,H08,2009
1985,G23,2011
1985,A51,2011
1985,A12,2012
1985,A28,2012
1985,A30,2013
1985,I11,2013
1985,C06,2013
1985,A11,2013
1985,A24,2013
1985,G29,2013
1985,G34,2013
1985,D10,2013
1985,C19,2013
1985,I82,2014
1985,I19,2015
1985,I63,2015
1985,W03,2017
1985,G49,2017
1985,B07,NA
1985,R05,NA
1985,G03,NA
1985,I17,NA
1985,G02,NA
1985,I20,NA
1985,R04,NA
1985,I22,NA
1985,R18,NA
1985,I16,NA
1985,R17,NA
1985,I12,NA
1985,I33,NA
1985,C10,NA
1985,D09,NA
1985,G20,NA
1985,H05,NA
1985,G27,NA
1985,A35,NA
1985,I13,NA
1985,I27,NA
1985,I35,NA
1985,A34,NA
1985,C08,NA
1985,D11,NA
1985,I26,NA
1985,G22,NA
1985,I21,NA
1985,R13,NA
1985,A42,NA
1985,I04,NA
1985,I24,NA
1985,I40,NA
1985,A43,NA
1985,G31,NA
1985,D12,NA
1985,I50,NA
1985,I54,NA
1985,A50,NA
1985,D13,NA
1985,G37,NA
1985,R22,NA
1985,C13,NA
1985,R23,NA
1985,I51,NA
1985,A52,NA
1985,G41,NA
1985,R24,NA
1985,H09,NA
1985,A54,NA
1985,I57,NA
1985,A56,NA
1985,D17,NA
1985,G48,NA
1985,I65,NA
1985,B14,NA
1985,G46,NA
1985,G50,NA
1985,I68,NA
1985,I69,NA
1985,G51,NA
1985,G52,NA
1985,I71,NA
1985,A62,NA
1985,G53,NA
1985,G54,NA
1985,R29,NA
1985,A64,NA
1985,G58,NA
1985,A67,NA
1985,A69,NA
1985,I83,NA
1985,C23,NA
1985,D19,NA
1985,R35,NA
1985,A70,NA
1985,A72,NA
1985,D20,NA
1985,G62,NA
1985,G63,NA
1985,I90,NA
1985,I92,NA
1985,R38,NA
1985,A73,NA
1985,G64,NA
1985,G65,NA
1985,G69,NA
1985,R39,NA
1985,R40,NA
1985,A75,NA
1985,H12,NA
1985,I104,NA
1985,I96,NA
1985,R41,NA
1985,I100,NA
1985,I99,NA
1985,C26,NA
1985,R48,NA
1985,G82,NA
1985,A88,NA
1985,R52,NA
1985,A96,NA
1985,G95,NA
1986,A02,1988
1986,G30,1989
1986,G18,1989
1986,G12,1989
1986,D03,1991
1986,A09,1991
1986,A14,1991
1986,I07,1993
1986,A53,1993
1986,I02,1994
1986,G24,1994
1986,I31,1995
1986,C05,1997
1986,I01,1997
1986,A25,1997
1986,A48,1997
1986,A57,1997
1986,A36,1998
1986,G16,1998
1986,R09,2000
1986,D07,2000
1986,H06,2000
1986,A23,2000
1986,I18,2000
1986,H03,2000
1986,R20,2000
1986,I38,2000
1986,G17,2001
1986,A08,2001
1986,G08,2001
1986,A45,2001
1986,I36,2002
1986,R02,2005
1986,G04,2006
1986,I15,2006
1986,D08,2006
1986,A59,2006
1986,C21,2007
1986,D15,2008
1986,I80,2008
1986,R07,2009
1986,G25,2009
1986,H08,2009
1986,G23,2011
1986,A51,2011
1986,A12,2012
1986,A28,2012
1986,A30,2013
1986,I11,2013
1986,C06,2013
1986,A11,2013
1986,A24,2013
1986,G29,2013
1986,G34,2013
1986,D10,2013
1986,C19,2013
1986,I82,2014
1986,I19,2015
1986,I63,2015
1986,W03,2017
1986,G49,2017
1986,B07,NA
1986,R05,NA
1986,G03,NA
1986,I17,NA
1986,G02,NA
1986,I20,NA
1986,R04,NA
1986,I22,NA
1986,R18,NA
1986,I16,NA
1986,R17,NA
1986,I12,NA
1986,I33,NA
1986,C10,NA
1986,D09,NA
1986,G20,NA
1986,H05,NA
1986,G27,NA
1986,A35,NA
1986,I13,NA
1986,I27,NA
1986,I35,NA
1986,A34,NA
1986,C08,NA
1986,D11,NA
1986,I26,NA
1986,G22,NA
1986,I21,NA
1986,R13,NA
1986,A42,NA
1986,I04,NA
1986,I24,NA
1986,I40,NA
1986,A43,NA
1986,G31,NA
1986,D12,NA
1986,I50,NA
1986,I54,NA
1986,A50,NA
1986,D13,NA
1986,G37,NA
1986,R22,NA
1986,C13,NA
1986,R23,NA
1986,I51,NA
1986,A52,NA
1986,G41,NA
1986,R24,NA
1986,H09,NA
1986,A54,NA
1986,I57,NA
1986,A56,NA
1986,D17,NA
1986,G48,NA
1986,I65,NA
1986,B14,NA
1986,G46,NA
1986,G50,NA
1986,I68,NA
1986,I69,NA
1986,G51,NA
1986,G52,NA
1986,I71,NA
1986,A62,NA
1986,G53,NA
1986,G54,NA
1986,R29,NA
1986,A64,NA
1986,G58,NA
1986,A67,NA
1986,A69,NA
1986,I83,NA
1986,C23,NA
1986,D19,NA
1986,R35,NA
1986,A70,NA
1986,A72,NA
1986,D20,NA
1986,G62,NA
1986,G63,NA
1986,I90,NA
1986,I92,NA
1986,R38,NA
1986,A73,NA
1986,G64,NA
1986,G65,NA
1986,G69,NA
1986,R39,NA
1986,R40,NA
1986,A75,NA
1986,H12,NA
1986,I104,NA
1986,I96,NA
1986,R41,NA
1986,I100,NA
1986,I99,NA
1986,C26,NA
1986,R48,NA
1986,G82,NA
1986,A88,NA
1986,R52,NA
1986,A96,NA
1986,G95,NA
1987,A02,1988
1987,G30,1989
1987,G18,1989
1987,G12,1989
1987,D03,1991
1987,A09,1991
1987,A14,1991
1987,I07,1993
1987,A53,1993
1987,I02,1994
1987,G24,1994
1987,I31,1995
1987,C05,1997
1987,I01,1997
1987,A25,1997
1987,A48,1997
1987,A57,1997
1987,A36,1998
1987,G16,1998
1987,R09,2000
1987,D07,2000
1987,H06,2000
1987,A23,2000
1987,I18,2000
1987,H03,2000
1987,R20,2000
1987,I38,2000
1987,G17,2001
1987,A08,2001
1987,G08,2001
1987,A45,2001
1987,I36,2002
1987,R02,2005
1987,G04,2006
1987,I15,2006
1987,D08,2006
1987,A59,2006
1987,C21,2007
1987,D15,2008
1987,I80,2008
1987,R07,2009
1987,G25,2009
1987,H08,2009
1987,G23,2011
1987,A51,2011
1987,A12,2012
1987,A28,2012
1987,A30,2013
1987,I11,2013
1987,C06,2013
1987,A11,2013
1987,A24,2013
1987,G29,2013
1987,G34,2013
1987,D10,2013
1987,C19,2013
1987,I82,2014
1987,I19,2015
1987,I63,2015
1987,W03,2017
1987,G49,2017
1987,B07,NA
1987,R05,NA
1987,G03,NA
1987,I17,NA
1987,G02,NA
1987,I20,NA
1987,R04,NA
1987,I22,NA
1987,R18,NA
1987,I16,NA
1987,R17,NA
1987,I12,NA
1987,I33,NA
1987,C10,NA
1987,D09,NA
1987,G20,NA
1987,H05,NA
1987,G27,NA
1987,A35,NA
1987,I13,NA
1987,I27,NA
1987,I35,NA
1987,A34,NA
1987,C08,NA
1987,D11,NA
1987,I26,NA
1987,G22,NA
1987,I21,NA
1987,R13,NA
1987,A42,NA
1987,I04,NA
1987,I24,NA
1987,I40,NA
1987,A43,NA
1987,G31,NA
1987,D12,NA
1987,I50,NA
1987,I54,NA
1987,A50,NA
1987,D13,NA
1987,G37,NA
1987,R22,NA
1987,C13,NA
1987,R23,NA
1987,I51,NA
1987,A52,NA
1987,G41,NA
1987,R24,NA
1987,H09,NA
1987,A54,NA
1987,I57,NA
1987,A56,NA
1987,D17,NA
1987,G48,NA
1987,I65,NA
1987,B14,NA
1987,G46,NA
1987,G50,NA
1987,I68,NA
1987,I69,NA
1987,G51,NA
1987,G52,NA
1987,I71,NA
1987,A62,NA
1987,G53,NA
1987,G54,NA
1987,R29,NA
1987,A64,NA
1987,G58,NA
1987,A67,NA
1987,A69,NA
1987,I83,NA
1987,C23,NA
1987,D19,NA
1987,R35,NA
1987,A70,NA
1987,A72,NA
1987,D20,NA
1987,G62,NA
1987,G63,NA
1987,I90,NA
1987,I92,NA
1987,R38,NA
1987,A73,NA
1987,G64,NA
1987,G65,NA
1987,G69,NA
1987,R39,NA
1987,R40,NA
1987,A75,NA
1987,H12,NA
1987,I104,NA
1987,I96,NA
1987,R41,NA
1987,I100,NA
1987,I99,NA
1987,C26,NA
1987,R48,NA
1987,G82,NA
1987,A88,NA
1987,R52,NA
1987,A96,NA
1987,G95,NA
1988,G30,1989
1988,G18,1989
1988,G12,1989
1988,D03,1991
1988,A09,1991
1988,A14,1991
1988,I07,1993
1988,A53,1993
1988,I02,1994
1988,G24,1994
1988,I31,1995
1988,C05,1997
1988,I01,1997
1988,A25,1997
1988,A48,1997
1988,A57,1997
1988,A36,1998
1988,G16,1998
1988,R09,2000
1988,D07,2000
1988,H06,2000
1988,A23,2000
1988,I18,2000
1988,H03,2000
1988,R20,2000
1988,I38,2000
1988,G17,2001
1988,A08,2001
1988,G08,2001
1988,A45,2001
1988,I36,2002
1988,R02,2005
1988,G04,2006
1988,I15,2006
1988,D08,2006
1988,A59,2006
1988,C21,2007
1988,D15,2008
1988,I80,2008
1988,R07,2009
1988,G25,2009
1988,H08,2009
1988,G23,2011
1988,A51,2011
1988,A12,2012
1988,A28,2012
1988,A30,2013
1988,I11,2013
1988,C06,2013
1988,A11,2013
1988,A24,2013
1988,G29,2013
1988,G34,2013
1988,D10,2013
1988,C19,2013
1988,I82,2014
1988,I19,2015
1988,I63,2015
1988,W03,2017
1988,G49,2017
1988,B07,NA
1988,R05,NA
1988,G03,NA
1988,I17,NA
1988,G02,NA
1988,I20,NA
1988,R04,NA
1988,I22,NA
1988,R18,NA
1988,I16,NA
1988,R17,NA
1988,I12,NA
1988,I33,NA
1988,C10,NA
1988,D09,NA
1988,G20,NA
1988,H05,NA
1988,G27,NA
1988,A35,NA
1988,I13,NA
1988,I27,NA
1988,I35,NA
1988,A34,NA
1988,C08,NA
1988,D11,NA
1988,I26,NA
1988,G22,NA
1988,I21,NA
1988,R13,NA
1988,A42,NA
1988,I04,NA
1988,I24,NA
1988,I40,NA
1988,A43,NA
1988,G31,NA
1988,D12,NA
1988,I50,NA
1988,I54,NA
1988,A50,NA
1988,D13,NA
1988,G37,NA
1988,R22,NA
1988,C13,NA
1988,R23,NA
1988,I51,NA
1988,A52,NA
1988,G41,NA
1988,R24,NA
1988,H09,NA
1988,A54,NA
1988,I57,NA
1988,A56,NA
1988,D17,NA
1988,G48,NA
1988,I65,NA
1988,B14,NA
1988,G46,NA
1988,G50,NA
1988,I68,NA
1988,I69,NA
1988,G51,NA
1988,G52,NA
1988,I71,NA
1988,A62,NA
1988,G53,NA
1988,G54,NA
1988,R29,NA
1988,A64,NA
1988,G58,NA
1988,A67,NA
1988,A69,NA
1988,I83,NA
1988,C23,NA
1988,D19,NA
1988,R35,NA
1988,A70,NA
1988,A72,NA
1988,D20,NA
1988,G62,NA
1988,G63,NA
1988,I90,NA
1988,I92,NA
1988,R38,NA
1988,A73,NA
1988,G64,NA
1988,G65,NA
1988,G69,NA
1988,R39,NA
1988,R40,NA
1988,A75,NA
1988,H12,NA
1988,I104,NA
1988,I96,NA
1988,R41,NA
1988,I100,NA
1988,I99,NA
1988,C26,NA
1988,R48,NA
1988,G82,NA
1988,A88,NA
1988,R52,NA
1988,A96,NA
1988,G95,NA
1989,D03,1991
1989,A09,1991
1989,A14,1991
1989,I07,1993
1989,A53,1993
1989,I02,1994
1989,G24,1994
1989,I31,1995
1989,C05,1997
1989,I01,1997
1989,A25,1997
1989,A48,1997
1989,A57,1997
1989,A36,1998
1989,G16,1998
1989,R09,2000
1989,D07,2000
1989,H06,2000
1989,A23,2000
1989,I18,2000
1989,H03,2000
1989,R20,2000
1989,I38,2000
1989,G17,2001
1989,A08,2001
1989,G08,2001
1989,A45,2001
1989,I36,2002
1989,R02,2005
1989,G04,2006
1989,I15,2006
1989,D08,2006
1989,A59,2006
1989,C21,2007
1989,D15,2008
1989,I80,2008
1989,R07,2009
1989,G25,2009
1989,H08,2009
1989,G23,2011
1989,A51,2011
1989,A12,2012
1989,A28,2012
1989,A30,2013
1989,I11,2013
1989,C06,2013
1989,A11,2013
1989,A24,2013
1989,G29,2013
1989,G34,2013
1989,D10,2013
1989,C19,2013
1989,I82,2014
1989,I19,2015
1989,I63,2015
1989,W03,2017
1989,G49,2017
1989,B07,NA
1989,R05,NA
1989,G03,NA
1989,I17,NA
1989,G02,NA
1989,I20,NA
1989,R04,NA
1989,I22,NA
1989,R18,NA
1989,I16,NA
1989,R17,NA
1989,I12,NA
1989,I33,NA
1989,C10,NA
1989,D09,NA
1989,G20,NA
1989,H05,NA
1989,G27,NA
1989,A35,NA
1989,I13,NA
1989,I27,NA
1989,I35,NA
1989,A34,NA
1989,C08,NA
1989,D11,NA
1989,I26,NA
1989,G22,NA
1989,I21,NA
1989,R13,NA
1989,A42,NA
1989,I04,NA
1989,I24,NA
1989,I40,NA
1989,A43,NA
1989,G31,NA
1989,D12,NA
1989,I50,NA
1989,I54,NA
1989,A50,NA
1989,D13,NA
1989,G37,NA
1989,R22,NA
1989,C13,NA
1989,R23,NA
1989,I51,NA
1989,A52,NA
1989,G41,NA
1989,R24,NA
1989,H09,NA
1989,A54,NA
1989,I57,NA
1989,A56,NA
1989,D17,NA
1989,G48,NA
1989,I65,NA
1989,B14,NA
1989,G46,NA
1989,G50,NA
1989,I68,NA
1989,I69,NA
1989,G51,NA
1989,G52,NA
1989,I71,NA
1989,A62,NA
1989,G53,NA
1989,G54,NA
1989,R29,NA
1989,A64,NA
1989,G58,NA
1989,A67,NA
1989,A69,NA
1989,I83,NA
1989,C23,NA
1989,D19,NA
1989,R35,NA
1989,A70,NA
1989,A72,NA
1989,D20,NA
1989,G62,NA
1989,G63,NA
1989,I90,NA
1989,I92,NA
1989,R38,NA
1989,A73,NA
1989,G64,NA
1989,G65,NA
1989,G69,NA
1989,R39,NA
1989,R40,NA
1989,A75,NA
1989,H12,NA
1989,I104,NA
1989,I96,NA
1989,R41,NA
1989,I100,NA
1989,I99,NA
1989,C26,NA
1989,R48,NA
1989,G82,NA
1989,A88,NA
1989,R52,NA
1989,A96,NA
1989,G95,NA
1990,D03,1991
1990,A09,1991
1990,A14,1991
1990,I07,1993
1990,A53,1993
1990,I02,1994
1990,G24,1994
1990,I31,1995
1990,C05,1997
1990,I01,1997
1990,A25,1997
1990,A48,1997
1990,A57,1997
1990,A36,1998
1990,G16,1998
1990,R09,2000
1990,D07,2000
1990,H06,2000
1990,A23,2000
1990,I18,2000
1990,H03,2000
1990,R20,2000
1990,I38,2000
1990,G17,2001
1990,A08,2001
1990,G08,2001
1990,A45,2001
1990,I36,2002
1990,R02,2005
1990,G04,2006
1990,I15,2006
1990,D08,2006
1990,A59,2006
1990,C21,2007
1990,D15,2008
1990,I80,2008
1990,R07,2009
1990,G25,2009
1990,H08,2009
1990,G23,2011
1990,A51,2011
1990,A12,2012
1990,A28,2012
1990,A30,2013
1990,I11,2013
1990,C06,2013
1990,A11,2013
1990,A24,2013
1990,G29,2013
1990,G34,2013
1990,D10,2013
1990,C19,2013
1990,I82,2014
1990,I19,2015
1990,I63,2015
1990,W03,2017
1990,G49,2017
1990,B07,NA
1990,R05,NA
1990,G03,NA
1990,I17,NA
1990,G02,NA
1990,I20,NA
1990,R04,NA
1990,I22,NA
1990,R18,NA
1990,I16,NA
1990,R17,NA
1990,I12,NA
1990,I33,NA
1990,C10,NA
1990,D09,NA
1990,G20,NA
1990,H05,NA
1990,G27,NA
1990,A35,NA
1990,I13,NA
1990,I27,NA
1990,I35,NA
1990,A34,NA
1990,C08,NA
1990,D11,NA
1990,I26,NA
1990,G22,NA
