Stock Country,stock_code,run_year,brood_year,method,cwt_rel_total,rel_total,age,Cohort Size BNM,Cohort Size ANM,AK W/S T,AK JNO T,AK JNI T,AK JLO T,AK JLI T,AK FALL T,TAK TERM T,NORTH T,CENTRL T,WCVI F/W T,WCVI SPR T,WCVI SUM T,N FALCON T,S FALCON T,TOR TERM T,GEO ST T,ALASKA N,NORTH N,TNBC TERM N,CENTRL N,TCBC TERM N,TWCVI TERM N,WCVI N,GEO ST N,PGSDN N,TPGSDN TERM N,US JF N,PGSDO N,TPGSDO TERM N,WA CST N,TCOL R N,TAK TERM N,TBR TERM N,TNORTH FN,TCENTRAL FN,TGEO ST FN,TFRAS FN,TPS FN,TWAC FN,JNST N,BC JF N,FRASER N,TFRASER TERM N,ALASKA S,CBC S,TCBC TERM S,NBC AABM S,NBC ISBM S,TNBC TERM S,WCVI AABM S,WCVI ISBM S,TWCVI TERM S,N FALCON S,TNF TERM S,S FALCON S,TSF TERM S,PGSDN S,TPGSDN TERM S,PGSDO S,TPGSDO TERM S,JNST S,TJNST TERM S,GEO ST S,TGEO ST TERM S,BC JF S,TBC JF TERM S,TCOL R S,TAK TERM S,TBR TERM S,TNORTH FS,TCENTRAL FS,TWCVI FS,TFRASER FS,TGS FS,TPS FS,TSF TERM FS,TCAN TBR N,CA ESC STRAY,US ESC STRAY,ESCAPE,AEQ Rate,Mat Rate,Youngest Age,Stock MinAge,Stock NAges,CompleteBrYr,LastBrRY,ProdExpFactor,Esc_exp,Decade_BY,Decade_CY,LatestRY,Preterm CA,Preterm US,Term CA,Term US,Ocean Mortality,True Terminal Mortality,Preterm Ocean Net,Total Terminal Mortality,Mature Term Run,TotEst,CohSurvival,ER_PreTerminal,Survival_fromFisheries,MRE_Preterm_annual_est,AEQ_Preterm,TermMort_exp,MRE_Preterm_annual_exp,AEQ_Preterm_exp,Terminal Survival,Marine Survival
US,CHK,2005,2001,CALENDAR YEAR METHOD,34187,502750,4,669.7,535.76,1.2,0.8,0,0.3,0,4.9,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.8262,0.2468,N,3,4,Y,2007,14.70588235,1588.235294,00s,00s,2020,0,31.1,0,0,31.1,0,0,0,108,139.1,0.259631178,0.05804838,0.94195162,7.67548,25.69482,0,112.8747059,377.865,1,0.019589318
US,CHK,2004,2001,CALENDAR YEAR METHOD,34187,502750,3,1234.6,864.22,0.4,1.8,0,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.6077,0.0695,Y,3,4,Y,2007,14.70588235,735.2941176,00s,00s,2020,0,21.1,0,0,21.1,0,0,0,50,71.1,0.082270718,0.024415079,0.975584921,1.46645,12.82247,0,21.56544118,188.5657353,1,0.036113142
US,CHK,2008,2002,CALENDAR YEAR METHOD,42347,415167,6,87.8,79.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,1,N,3,4,Y,2008,9.80392944,725.4907786,00s,00s,2020,0,5,0,0,5,0,0,0,74,79,0.9997469,0.06327512,0.93672488,5,5,0,49.0196472,49.0196472,1,0.002073346
US,CHK,2007,2002,CALENDAR YEAR METHOD,42347,415167,5,229.9,206.91,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.9406,0.4061,N,3,4,Y,2008,9.80392944,588.2357664,00s,00s,2020,0,36.1,0,0,36.1,0,0,0,60,96.1,0.464453144,0.174471993,0.825528007,14.66021,33.95566,0,143.7276644,332.8988947,1,0.005428956
US,CHK,2006,2002,CALENDAR YEAR METHOD,42347,415167,4,382.9,306.32,0,0.4,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.7777,0.1019,N,3,4,Y,2008,9.80392944,245.098236,00s,00s,2020,0,12.1,0,1.1,12.1,1.1,0,1.1,26.1,38.2,0.12470619,0.039501175,0.960498825,1.23299,9.41017,10.78432238,12.08814696,92.2566427,0.957854406,0.009041963
US,CHK,2005,2002,CALENDAR YEAR METHOD,42347,415167,3,690.4,483.28,1,0.6,0,0.3,0,0.4,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.5702,0.0567,Y,3,4,Y,2008,9.80392944,225.4903771,00s,00s,2020,0,8.4,0,0,8.4,0,0,0,23,31.4,0.064972687,0.017381228,0.982618772,0.47628,4.78968,0,4.669415514,46.95768476,1,0.016303398
US,CHK,2009,2003,CALENDAR YEAR METHOD,43053,551962,6,254.6,229.14,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1,1,N,3,4,Y,2009,12.82052354,2769.233085,00s,00s,2020,0,13.1,0,0,13.1,0,0,0,216,229.1,0.999825434,0.057170289,0.942829711,13.1,13.1,0,167.9488584,167.9488584,1,0.005913641
US,CHK,2008,2003,CALENDAR YEAR METHOD,43053,551962,5,561.9,505.71,2,2,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0.9409,0.4089,N,3,4,Y,2009,12.82052354,2141.027431,00s,00s,2020,0,18.8,0,9.2,18.8,0,9.2,9.2,176.2,195,0.385596488,0.037175456,0.962824544,7.68732,17.68892,117.9488166,98.55546703,226.7812153,0.947786606,0.013051355
US,CHK,2007,2003,CALENDAR YEAR METHOD,43053,551962,4,934.2,747.36,0.8,0.8,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.7718,0.0772,N,3,4,Y,2009,12.82052354,602.5646064,00s,00s,2020,0,44.9,0,0,44.9,0,0,0,47,91.9,0.122966174,0.060078142,0.939921858,3.46628,34.65382,0,44.43952434,444.2801151,1,0.021698836
US,CHK,2006,2003,CALENDAR YEAR METHOD,43053,551962,3,1627.1,1138.97,0,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5523,0.0261,Y,3,4,Y,2009,12.82052354,307.692565,00s,00s,2020,0,17.1,0,1,17.1,1,0,1,25,42.1,0.036963221,0.015013565,0.984986435,0.44631,9.44433,12.82052354,5.721927861,121.0812551,0.96,0.037792953
