Stock Country,stock_code,run_year,brood_year,method,cwt_rel_total,rel_total,Age,Cohort Size BNM,Cohort Size ANM,AK W/S T,AK JNO T,AK JNI T,AK JLO T,AK JLI T,AK FALL T,TAK TERM T,NORTH T,CENTRL T,WCVI F/W T,WCVI SPR T,WCVI SUM T,N FALCON T,S FALCON T,TOR TERM T,GEO ST T,ALASKA N,NORTH N,TNBC TERM N,CENTRL N,TCBC TERM N,TWCVI TERM N,WCVI N,GEO ST N,PGSDN N,TPGSDN TERM N,US JF N,PGSDO N,TPGSDO TERM N,WA CST N,TCOL R N,TAK TERM N,TBR TERM N,TNORTH FN,TCENTRAL FN,TGEO ST FN,TFRAS FN,TPS FN,TWAC FN,JNST N,BC JF N,FRASER N,TFRASER TERM N,ALASKA S,CBC S,TCBC TERM S,NBC AABM S,NBC ISBM S,TNBC TERM S,WCVI AABM S,WCVI ISBM S,TWCVI TERM S,N FALCON S,TNF TERM S,S FALCON S,TSF TERM S,PGSDN S,TPGSDN TERM S,PGSDO S,TPGSDO TERM S,JNST S,TJNST TERM S,GEO ST S,TGEO ST TERM S,BC JF S,TBC JF TERM S,TCOL R S,TAK TERM S,TBR TERM S,TNORTH FS,TCENTRAL FS,TWCVI FS,TFRASER FS,TGS FS,TPS FS,TSF TERM FS,TCAN TBR N,CA ESC STRAY,US ESC STRAY,ESCAPE,AEQ Rate,Mat Rate,Youngest Age,Stock MinAge,Stock NAges,CompleteBrYr,LastBrRY,ProdExpFactor,Esc_exp,Decade_BY,Decade_CY,LatestRY,Preterm CA,Preterm US,Term CA,Term US,Ocean Mortality,True Terminal Mortality,Preterm Ocean Net,Total Terminal Mortality,Mature Term Run,TotEst,CohSurvival,ER_PreTerminal,Survival_fromFisheries,MRE_Preterm_annual_est,AEQ_Preterm,TermMort_exp,MRE_Preterm_annual_exp,AEQ_Preterm_exp,Terminal Survival,Marine Survival
CA,BQR,1980,1976,CALENDAR YEAR METHOD,101474,772225,4,1829.6,1463.68,5.1,0,22.3,0,5.1,0,0,36.1,97.4,72.2,15.4,12.4,4.2,0,0,120.1,47,5,0,12.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,149.1,0,2,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,17.1,0,176.5,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0.9952,0.952,N,2,4,Y,1981,7.610077458,4101.83175,70s,80s,2020,547.2,52.8,232.4,51,600,66.2,217.2,283.4,822.4,1422.4,0.971797114,0.409925667,0.590074333,571.2,597.12,2156.695952,4346.876244,4544.129452,0.655398833,0.018030234
CA,BQR,1979,1976,CALENDAR YEAR METHOD,101474,772225,3,8431.6,5902.12,3.4,31.5,0,20.6,21.7,83.8,0,80.6,517.1,10.2,50.5,74,0,0,0,1036.4,40,15.4,0,140.4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,269.7,22.1,0,0,19.4,0,0,0,8.6,0,0,4.3,0,4.3,0,0,0,0,0,0,0,8.6,0,566.6,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0.8699,0.3618,N,2,4,Y,1981,7.610077458,7221.963508,70s,70s,2020,2810.5,224.7,81.2,7,3035.2,88.2,0,88.2,1037.2,4072.4,0.68998936,0.514255894,0.485744106,1098.13536,2640.32048,671.2088318,8356.895149,20093.04337,0.914963363,0.083091235
CA,BQR,1978,1976,CALENDAR YEAR METHOD,101474,772225,2,20924.8,12554.88,1,5.3,4.6,10.5,7.5,13.5,0,44.5,120.5,1.7,9.2,12.3,1,0,0,506.3,0,0,0,194.8,0,0,0,2.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.4,10.1,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,2.9,0,8.6,0,1537.4,186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0.631,0.0564,Y,2,4,Y,1981,7.610077458,2420.004632,70s,70s,2020,3530,89.2,186.1,0,3619.2,186.1,0,186.1,504.1,4123.3,0.328422096,0.288270378,0.711729622,204.12288,2283.7152,1416.235415,1553.390928,17379.24956,0.630827217,0.206208487
CA,BQR,1982,1977,CALENDAR YEAR METHOD,157092,2806325,5,20.4,18.36,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,N,2,4,Y,1982,17.86421333,107.18528,70s,80s,2020,2.1,4,5.1,0,6.1,2.1,3,5.1,11.1,17.2,0.936819172,0.332244009,0.667755991,6.1,6.1,91.10748797,108.9717013,108.9717013,0.540540541,0.00012986
CA,BQR,1981,1977,CALENDAR YEAR METHOD,157092,2806325,4,647.5,518,6.1,4,6.1,0,3,3.3,0,8.2,45.2,0,4.1,6.2,0,0,0,56,0,10,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.4,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0.9896,0.8961,N,2,4,Y,1982,17.86421333,1982.927679,70s,80s,2020,295.1,26.7,62.7,2,321.8,26.7,38,64.7,175.7,497.5,0.96042471,0.621235521,0.378764479,288.36498,318.45328,1155.814602,5151.413519,5688.917329,0.63175868,0.004121789
CA,BQR,1980,1977,CALENDAR YEAR METHOD,157092,2806325,3,2693.1,1885.17,0.7,5.5,3,0,0.7,0,0,108,115.1,22.9,1,7.2,0.4,0,0,337.8,0,15.3,0,30.1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8,0,0.1,0,1.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,301.5,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0.8399,0.2315,N,2,4,Y,1982,17.86421333,2911.866772,70s,80s,2020,1028.2,14.4,32.1,0,1042.6,32.1,0,32.1,195.1,1237.7,0.656545564,0.553053571,0.446946429,241.3619,875.67974,573.4412478,4311.740471,15643.32968,0.83546899,0.017143457
CA,BQR,1979,1977,CALENDAR YEAR METHOD,157092,2806325,2,5997,3598.2,1.9,5.2,0,4.7,3.6,11.2,0,9.8,54,1.1,4.7,6.9,0,0,0,194.3,0,12.2,0,78.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,1.4,0,0,3.6,0,0,0,0.8,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,0,304.9,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.6056,0.043,Y,2,4,Y,1982,17.86421333,1357.680213,70s,70s,2020,753.9,30.4,44.9,0,784.3,44.9,0,44.9,120.9,905.2,0.25157023,0.217970096,0.782029904,33.7249,474.97208,802.1031784,602.468808,8485.002562,0.628618693,0.038175082
CA,BQR,1983,1978,CALENDAR YEAR METHOD,220713,2554090,5,27.1,24.39,0,0,0,0,0,0,0,12.2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,N,2,4,Y,1983,11.57199621,81.00397349,70s,80s,2020,15.3,0,2.1,0,15.3,2.1,0,2.1,9.1,24.4,1.000410004,0.627306273,0.372693727,15.3,15.3,24.30119205,177.051542,177.051542,0.769230769,0.000122784
CA,BQR,1982,1978,CALENDAR YEAR METHOD,220713,2554090,4,505.9,404.72,2,4.1,8.1,3.7,2.3,0,0,13.3,22.5,4.1,0,22.5,0,0,0,34.6,3,1,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,34,5,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,13.9,6.4,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0.9891,0.8909,N,2,4,Y,1983,11.57199621,1712.655439,70s,80s,2020,122.7,33.2,62.4,11,155.9,12.4,61,73.4,221.4,377.3,0.932249456,0.385204586,0.614795414,138.89131,154.20069,849.384522,1607.249713,1784.409801,0.668473351,0.002292117
CA,BQR,1981,1978,CALENDAR YEAR METHOD,220713,2554090,3,2056.2,1439.34,5.8,0.8,4.7,0,0.6,0.9,0,16,148,0,0.4,16.8,0,0,0,213.6,0,7.5,0,21.9,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9,0,0,0,1.8,0,0,0,0,0,0,5.3,0,0,0,0,0,11.5,0,0,0,11.8,0,337.8,15,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.8121,0.0996,N,2,4,Y,1983,11.57199621,474.4518447,70s,80s,2020,851.5,26.1,15,0,877.6,15,0,15,56,933.6,0.648630622,0.609723901,0.390276099,87.40896,712.69896,173.5799432,1011.496154,8247.349666,0.732142857,0.009316171
CA,BQR,1980,1978,CALENDAR YEAR METHOD,220713,2554090,2,4534.7,2720.82,0.9,0.6,4,0,0.9,0,0,16.2,26.2,13.4,2.5,2.6,0.7,0,0,71.3,0,3.1,0,66.7,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.9,0,0.3,0,2.3,8.5,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,272.9,10.7,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.5792,0.025,Y,2,4,Y,1983,11.57199621,486.0238409,70s,80s,2020,600,11.8,10.7,0,611.8,10.7,0,10.7,52.7,664.5,0.244227843,0.224858682,0.775141318,15.295,354.35456,123.8203595,176.9936821,4100.589626,0.796963947,0.020545686
CA,BQR,1984,1979,CALENDAR YEAR METHOD,249577,2895927,5,8.9,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,N,2,4,Y,1984,11.60334085,92.82672682,70s,80s,2020,0,0,0,0,0,0,0,0,8,8,0.998751561,0,1,0,0,0,0,0,1,3.56603E-05
CA,BQR,1983,1979,CALENDAR YEAR METHOD,249577,2895927,4,322,257.6,7.1,2,10.1,3,5.1,0,0,8.2,18.4,0,0,0.1,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.9944,0.9438,N,2,4,Y,1984,11.60334085,974.6806316,70s,80s,2020,72.1,27.3,65.3,0,99.4,19.3,46,65.3,149.3,248.7,0.965450311,0.385869565,0.614130435,93.81372,98.84336,757.6981577,1088.55257,1146.913197,0.562625586,0.001290183
CA,BQR,1982,1979,CALENDAR YEAR METHOD,249577,2895927,3,947.3,663.11,0.2,0.7,1.2,9.3,8.5,0,0,26.4,28.9,4.5,4.3,1.2,0,0,0,67.4,3,23.3,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,53.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.8254,0.1462,N,2,4,Y,1984,11.60334085,614.9770652,70s,80s,2020,261.3,24.8,2.1,0,286.1,2.1,0,2.1,55.1,341.2,0.514545098,0.431451795,0.568548205,41.82782,236.14694,24.36701579,485.3424526,2740.093436,0.961887477,0.003795622
CA,BQR,1981,1979,CALENDAR YEAR METHOD,249577,2895927,2,2215,1329,1.5,0.7,1.4,0,0.5,0.7,0,2.5,21.8,0,0.6,2.3,0,0,0,60.2,3,16.8,0,31.2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0,0,0,1.1,0,0,0,0,0,0,0.4,0,0,0,0,0,1.6,0,0,0,4.3,0,94.3,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5921,0.034,Y,2,4,Y,1984,11.60334085,150.8434311,70s,80s,2020,337.9,10.5,20.3,0,348.4,20.3,0,20.3,33.3,381.7,0.287208427,0.262151994,0.737848006,11.8456,206.28764,235.5478193,137.4485344,2393.625801,0.39039039,0.008875017
CA,BQR,1985,1980,CALENDAR YEAR METHOD,121085,4335402,5,2.2,1.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,2,4,Y,1985,35.80461659,0,80s,80s,2020,0,2,0,0,2,0,0,0,0,2,1.01010101,0.67114094,0.32885906,2,2,0,71.60923318,71.60923318,,1.81691E-05
CA,BQR,1984,1980,CALENDAR YEAR METHOD,121085,4335402,4,114,91.2,0,0,0,0,0,2,0,0,7.1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,24.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.9946,0.9459,N,2,4,Y,1985,35.80461659,1002.529265,80s,80s,2020,47.7,2,10.1,1,49.7,2.1,9,11.1,39.1,88.8,0.973684211,0.54495614,0.45504386,47.01123,49.43162,397.4312442,1683.219066,1769.880202,0.716112532,0.000941487
CA,BQR,1983,1980,CALENDAR YEAR METHOD,121085,4335402,3,448.6,314.02,3.5,0.1,0.3,0.1,5.6,0,0,14.1,27.8,0,0,8.4,0,0,0,44.6,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3.2,0,18.2,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.8585,0.3074,N,2,4,Y,1985,35.80461659,930.9200314,80s,80s,2020,139,10.3,24.6,0,149.3,24.6,0,24.6,50.6,199.9,0.636583657,0.475447424,0.524552576,45.89482,128.17405,880.7935682,1643.246434,4589.222717,0.513833992,0.003704835
CA,BQR,1982,1980,CALENDAR YEAR METHOD,121085,4335402,2,1000,600,0.2,0.6,1,1.5,1.1,0,0,2.7,3.6,0.6,0.3,1.7,0,0,0,15.1,0,8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4,0.2,0,0,1.2,0,0,0,2.5,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,27.8,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.6205,0.0491,Y,2,4,Y,1985,35.80461659,751.8969484,80s,80s,2020,121.8,6.4,2.1,0,128.2,2.1,0,2.1,23.1,151.3,0.252166667,0.213666667,0.786333333,6.29462,79.5481,75.18969484,225.3764557,2848.189221,0.909090909,0.008258661
CA,BQR,1986,1981,CALENDAR YEAR METHOD,102173,3446828,5,13.4,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,N,2,4,Y,1986,33.7352138,404.8225656,80s,80s,2020,0,0,0,0,0,0,0,0,12,12,0.995024876,0,1,0,0,0,0,0,1,0.00013115
CA,BQR,1985,1981,CALENDAR YEAR METHOD,102173,3446828,4,217.9,174.32,9.1,3,0,0,2,0,0,0,14.3,0,3.1,7.1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,6.4,0,0,0,0,0,0,0,0,0,4.3,0,0,0,2,0,59,0.9879,0.8786,N,2,4,Y,1986,33.7352138,1990.377614,80s,80s,2020,48,14.1,30.7,7,62.1,17.7,20,37.7,96.7,158.8,0.910968334,0.356241395,0.643758605,54.56106,61.34859,1271.81756,1840.629024,2069.6078,0.610134436,0.002132657
CA,BQR,1984,1981,CALENDAR YEAR METHOD,102173,3446828,3,759.3,531.51,0,0,0,5.6,3.4,0.2,0,8.5,34.3,0,4.2,5.3,0,0,0,55,0,3.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,126.2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.8244,0.1625,N,2,4,Y,1986,33.7352138,1281.938125,80s,80s,2020,262.1,9.2,4.3,0,271.3,4.3,0,4.3,42.3,313.6,0.590017121,0.510432541,0.489567459,44.08625,223.65972,145.0614194,1487.25907,7545.208474,0.898345154,0.007431513
CA,BQR,1983,1981,CALENDAR YEAR METHOD,102173,3446828,2,1901.9,1141.14,1.5,0.2,1.1,0.3,1.7,0,0,4.9,7.7,0,0,1.7,0,0,0,85.6,3,7,0,44.2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0,7.6,0.3,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,3.8,0,98.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.5996,0.0533,Y,2,4,Y,1986,33.7352138,1079.526842,80s,80s,2020,311.6,27.5,10.8,0,339.1,10.8,0,10.8,42.8,381.9,0.334665335,0.297158981,0.702841019,18.07403,203.32436,364.3403091,609.7312664,6859.190756,0.747663551,0.018614507
CA,BQR,1987,1982,CALENDAR YEAR METHOD,77057,2783940,5,39.5,35.55,9.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,N,2,4,Y,1987,36.12832059,614.1814501,80s,80s,2020,0,13.1,5.3,0,13.1,5.3,0,5.3,22.3,35.4,0.995780591,0.368495077,0.631504923,13.1,13.1,191.4800991,473.2809998,473.2809998,0.762331839,0.000512608
CA,BQR,1986,1982,CALENDAR YEAR METHOD,77057,2783940,4,407.5,326,0,0,6.1,5.6,2.2,0,0,0,65.5,0,0,0.1,0,0,0,0.6,1.6,4,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,54.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.9789,0.789,N,2,4,Y,1987,36.12832059,3251.548853,80s,80s,2020,125,13.9,56,1.6,138.9,15,42.6,57.6,147.6,286.5,0.878834356,0.42607362,0.57392638,109.5921,135.96921,2080.991266,3959.378523,4912.33921,0.609756098,0.005288293
CA,BQR,1985,1982,CALENDAR YEAR METHOD,77057,2783940,3,1087.8,761.46,1.2,3.8,0,11.1,0.2,9.4,0,15.3,17.1,0,0.2,0.4,0,0,0,16.7,5.9,5.1,0,3.3,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,128.4,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.8285,0.2092,N,2,4,Y,1987,36.12832059,3468.318777,80s,80s,2020,214.7,31.6,11.8,0,246.3,11.8,0,11.8,107.8,354.1,0.46502771,0.323457568,0.676542432,51.52596,204.05955,426.314183,1861.546402,7372.328843,0.890538033,0.014116823
CA,BQR,1984,1982,CALENDAR YEAR METHOD,77057,2783940,2,2300.9,1380.54,0,0,0,1.5,1,0.4,0,1.6,7.4,0,0.8,1,0,0,0,8.9,1,6.4,0,17.4,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,153.7,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.5978,0.0426,Y,2,4,Y,1987,36.12832059,1047.721297,80s,80s,2020,240.7,3.9,19.3,0,244.6,19.3,0,19.3,48.3,292.9,0.212163356,0.177177047,0.822822953,10.41996,146.22188,697.2765875,376.4556555,5282.750958,0.600414079,0.029859714
CA,BQR,1988,1983,CALENDAR YEAR METHOD,199439,3160882,5,16.8,15.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,N,2,4,Y,1988,15.84886607,126.7909286,80s,80s,2020,0,3,4,0,3,0,4,4,12,15,0.992063492,0.198412698,0.801587302,3,3,63.39546428,47.54659821,47.54659821,0.666666667,8.42363E-05
CA,BQR,1987,1983,CALENDAR YEAR METHOD,199439,3160882,4,728.8,583.04,25.4,8.1,6.1,4,8.2,0,0,30.3,16.8,0,0,30.3,6.3,0,0,4.2,0,7,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,119.7,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0.9945,0.9447,N,2,4,Y,1988,15.84886607,3344.110741,80s,80s,2020,214.1,65.4,70.6,5,279.5,40.6,35,75.6,286.6,566.1,0.97094539,0.479383919,0.520616081,264.04365,277.96275,1198.174275,4184.792445,4405.394397,0.736217725,0.00365425
CA,BQR,1986,1983,CALENDAR YEAR METHOD,199439,3160882,3,2662.6,1863.82,0,0,3,3.7,5.7,15.7,0,12.2,132.1,0,0,22,0,0,0,151.7,4.7,0.2,0,73.8,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,0,404.4,44.9,6.4,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,128,0.8373,0.204,N,2,4,Y,1988,15.84886607,2028.654857,80s,80s,2020,915.2,32.8,58.8,0,948,58.8,0,58.8,186.8,1134.8,0.608857078,0.508632808,0.491367192,193.392,793.7604,931.9133249,3065.043907,12580.20227,0.685224839,0.013350448
CA,BQR,1985,1983,CALENDAR YEAR METHOD,199439,3160882,2,5250.1,3150.06,4.5,3,0,6.5,0.9,14,0,6.5,11.9,0,1,2.5,0,0,0,7.6,6.8,9.1,0,61.1,0,0,0,3.2,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,93.6,7.7,4.4,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,124,42,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,48,0.6007,0.0353,Y,2,4,Y,1988,15.84886607,760.7455713,80s,80s,2020,336.2,53.7,49.5,0,389.9,49.5,0,49.5,97.5,487.4,0.154727212,0.12377542,0.87622458,13.76347,234.21293,784.5188704,218.1353927,3712.009359,0.492307692,0.02632434
CA,BQR,1989,1984,CALENDAR YEAR METHOD,252994,3780332,5,13.4,12.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,N,2,4,Y,1989,14.94237808,149.4237808,80s,80s,2020,0,2,0,0,2,0,0,0,10,12,0.995024876,0.165837479,0.834162521,2,2,0,29.88475616,29.88475616,1,5.29657E-05
CA,BQR,1988,1984,CALENDAR YEAR METHOD,252994,3780332,4,196.9,157.52,4,0,0,0,4.3,0,0,6.2,5.1,0,0,0.1,0,0,0,5.1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,5.4,0,9.7,11.9,0,0,0,0,0,0,0,0,0,5.3,0,0,0,1,0,69,0.9875,0.8753,N,2,4,Y,1989,14.94237808,1031.024088,80s,80s,2020,40.2,8.3,25.2,0,48.5,17.2,8,25.2,94.2,142.7,0.905916709,0.30789741,0.69210259,42.45205,47.89375,376.5479276,634.3345814,715.6465202,0.732484076,0.000778279
CA,BQR,1987,1984,CALENDAR YEAR METHOD,252994,3780332,3,530.4,371.28,3.2,1.2,0.4,6.4,1.5,0,0,2.4,4.5,0,0,6.6,0.3,0,0,14.1,0,0.1,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,58.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.8251,0.1668,N,2,4,Y,1989,14.94237808,493.0984766,80s,80s,2020,121.6,13.4,6.4,0,135,6.4,0,6.4,39.4,174.4,0.469726352,0.363606981,0.636393019,22.518,111.3885,95.63121971,336.4724696,1664.409081,0.837563452,0.002096492
CA,BQR,1986,1984,CALENDAR YEAR METHOD,252994,3780332,2,1065.9,639.54,0,0,0.9,1.2,0.7,1.2,0,0.5,12.8,0,0,0.9,0,0,0,10,0.5,4.6,0,45.2,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,10.4,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.587,0.0224,Y,2,4,Y,1989,14.94237808,179.308537,80s,80s,2020,92.5,4.5,0.2,0,97,0.2,0,0.2,12.2,109.2,0.170747725,0.151671514,0.848328486,2.1728,56.939,2.988475616,32.46679909,850.8040655,0.983606557,0.004213143
CA,BQR,1990,1985,CALENDAR YEAR METHOD,208713,6506864,5,11.4,10.26,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,N,2,4,Y,1990,31.17613182,155.8806591,80s,90s,2020,5.2,0,0,0,5.2,0,0,0,5,10.2,0.994152047,0.506822612,0.493177388,5.2,5.2,0,162.1158855,162.1158855,1,5.46205E-05
